Account,Token Account,Quantity,Percentage
ApAAhMLAM8Vv5YT8NxnYSe2badPGgKy1ftCtgUZymSf4,CvL4YKfNBL2aaoM8RkJSpxYhWbnjztWJf1TzGmeDaoD8,548915.93,0.05
uk9vBMRx71qx3a4N1yowgSaMYEDfUJuwsbZMLsFpXYk,FXDbV28QJjQqv7NcAArEuCiHxZnALZ4E3LMzM1HmMJUz,545761.90,0.05
8Sa6ADAAKifwXvAVPcXnBwZnK83JRRinvZLVBd8EKR3n,7YQbvWcGo5op9Nw5cDaM9fyueqiRGaXewtjJY3Rc8QwN,545035.05,0.05
7VqaQjvMi46Hk9xLUuDkw7oRuJcrjhGKSX8HkqRF3RDL,2PDMPJU91fTipdtfZYUJRVyRU9Qtd1Um3wR7f1U2NHJh,544539.36,0.05
6dUaYX9Z6aQPY66BgD4yzu1saifGAZLrhQqF9BugJxJ1,GHVx25n3aU3mNdjd85UwEUBDTvezbKWZeDfSGEivZ5yv,541401.84,0.05
2dfKA2kawi8SRF3eyVdCxGKWNs5W8tyVXPLJdbZrxFo7,6sSkDKvqnMfKQWRgFoitEyt3pBkEDLBbhxeVmqNi9vvP,539540.87,0.05
D4xt1Qey6THKHcWTxp9kwCojGhGXN4j4pqzzCwk4aiPW,ASGF6WeHkYhDwJzmGa8pbfEuokuaGanuEnTUJN7zyuoA,536834.04,0.05
6R77wPs6XhqXygH5hbhdPwZJDN3TKtJMD28jRwiXLqGo,CqMiRb2tMowpMTbUzMbkySpsq45MsbJqNLyfbqDLxKkU,535416.82,0.05
HtqB6EYgNbK1eDkr7XS8LmqJzXxQLozZdCJdgJvTp1HA,CSdEgxsF1z3maVTxjuqf63CXJwNWPfWyd39d4f2Aw6X1,532023.41,0.05
6dzo94XZeqbT8Gt9Fhjp82BH5ZEn6QqWCicW9jSTmbUh,BAq5SUHLZzzcq9fvjmcpDFyce7N1TCV82dpF4GCPWC4D,529423.93,0.05
2vx9Cg9Bx1v1gWptMMLeL2SXedkmSWu6NcAeeN2Rk1Tg,EDgvzAczW4EfN6HQxpVnx9NvQfshf4S4FjbQYA8Ji9jY,525124.93,0.05
BJ48sU5EDWKxiVwNNhskNKATUn7nguRsABrhvkX8Eo6m,GtN2bRhJoaip731483DKBMJ8t9tLu7V5XDvSHSCHWU3q,520930.96,0.05
2axeS7ZqzWczarvsdbReBSBkrc5TupXM2m8etxa5Ad7K,CHcT3Rz5nArQqBFbDZUjyXA9UqHcXJmzvGfE7ztMeAE9,520527.62,0.05
FcH9X4WtgZeJ6dkDgBehfzoxAoDg8XgjpxNg8u9JZrTk,9WuSfBtwiAVkoNfRqsyEugks2AHfZowtjMMFzeixunEo,516328.19,0.05
HTv9FBbKK8WBRYZuMjo8mXtZe4grF7Zcf3SPyeM5tHFU,HPzfk9nB81A2RWsNWeqBfvvNt5nEjbjDa7TCZ5uxMffD,513883.86,0.05
GtaomfU42e6wyQq9jnPh9F7HHHCvHyGBcwBhM9x4zSwG,2bqtLT67ELZt3fHWrbUBVt4r6Hh4myVDyc4hXmjH8jND,505866.24,0.05
CkstDN9KrJtsiHxKMiV2j9vjde3F7XgUHbBNxS41tExT,C3gVjL2uALjNVnPmTvrUBRnFgkqeEZmpnqsoNRdGhKJC,505468.71,0.05
4Fko2pKXUcN5jBp2Rnf8ouh95FarjVUdPM37VcJk5dKd,JDbM6Dr6p8BU5omuf7jyPzPqrqdhiBdnaqFyWJY1GqTw,503181.07,0.05
DMt79RY4jE2ZBYWmqZZ41hZEQ3iRg7oFXfYXNxR7brwa,CPaVhww6oMqn1PFYYrYVdapBuZxVdVbDetfxJmvxUQRy,503017.96,0.05
BiDHAYvAek3RrZfCMhH8Wuu71tccfYFzUc37W8Vvw9BT,7EfWu5wGQ2Yxh9REBB7RFydom8Kttro8NzuE5br3Fo1P,502649.22,0.05
CaDrnGWEC5cebKWsu42r2pDL3Kn3miq8SnCNbiCDMz6i,Htnsk1yXWPToR9pWNdiUuZCe5RHqF4utTrhjqpd7d8zA,502207.00,0.05
6RuqGcPvYkkw2cu2TQufuFLBrYoLqgmq1NoykxoyC1oK,AGSjxQ5EwxrQyDqthhEm7a32xwBvTivzWnvkAqFrkD7B,501632.57,0.05
ewoWAgAyLDDhWicjq95HrFHzjFS8kTruGPArfkVLsYe,3t5XUxaDRxDMucD4iZLcjJsFTC9uoiYQc4yxFoZbpSvz,501202.11,0.05
4tZnMkyUNmyWMD7tXjSfJQgtqAEiepxwPYZsxb4B7zPs,Dxd2v198J6aefWk1DuwhUGdvAMemK1oGU7p4BMLudzpw,501179.15,0.05
3EeFFGVFg5eJTRVyVBajuWLAecGQ8j4eWjUn3mqrFPE4,6MTMep4Xpix9hNDygf7Wi1vnT4QpcSwLJJZgHPFDxYtP,500768.64,0.05
77g257CUwUhXFu7MAXsZq7FFSB3Pkwn4USZ7CaNtgnh1,GUVMDHm5kidckBbsBGJN3L9SeQ3BFck9NSxwbb71yhz4,500499.87,0.05
GdL2iCBP9HiewrXyvhZyhh3ZUQGv28swwDTcahNB7EEn,HkZvG27d5Ea6MWN6UQYk5A1rEBf8Eok32N8Nk2Dr8cBd,500092.24,0.05
GUDsdDWZRY3TRbBf4xH68P7uw5N5Ja2exL2PrQqp1E49,4iKpYXMqztm34zapdrBuAiuYoCP6W9PjbzBCSx67WS3U,500027.16,0.05
5aQDPxXUv3mfiMsBiK8wCco8BQqG9sPx9vRdvzjhPZoB,DXcL6qUQwooULaWRQ1dBPz5Mv7CZB4Z87zpYn8ExK7do,500000.37,0.05
EFYBfgseqL3dpqPAS7GcfizYte7GJEdLUJfemypxD7SU,8JGm4XR328ooBS7S6E7W51vLzvKBxh8QWxiNQCy471LA,500000.00,0.05
E4Ao1rUU6nmLVLniY8EJMXkLzxSE2qncuoNb3cAuNUAe,9wYrmLGMwqND1Q8Wu6juKebVjUNUYSfoFFHxf9esU4vg,500000.00,0.05
GDj2Dqx8kSmseTNczg6CebugQ2cwLnQ8zThSTB6XrTTw,7v22nwkJXBZ5XNGHTFd6UCHFo2a1C18oRcXdCuQizZxs,500000.00,0.05
8d47pZPDWGE8rZbpEjjcBfemHkDJbHpq3XieXEJSNuJA,BgQvFfXtoqs8aCyfBhpn5QBmuoXL3LVUYQXYoYMEcD4h,500000.00,0.05
8e29VeRaNdSxGTzZjp4UqzY4hUaBwsawydyZzskyfzSQ,7dsMJkDZajZ2iSoz1dtJKNgsskfqeQnVk9FyfdCuht9J,500000.00,0.05
DGT7QhTB6xrMwJZZEupeYXtw6xib7LHG7NMGb4pEVRy9,61HDgFLAZKM4eQA9t2NzhVAJtG2oDuwsg44eJ82WirJ5,500000.00,0.05
GFi2FBamTP1ZBMW7sfKUq3BhMrtrULCVLYZ1b91ccjrA,CPJVSN3c3zSP1LL6Br4i3uFs9cFrpKsFWfWohTGiPamm,500000.00,0.05
B6CXWp9mRdRnB6CxR2N4VShUDHhRoAGGyS1b6MGeUThT,Gcn5QkZ6aQWEyR8Wc9gmAhVA1tjSfq68h3KZ1qTy8YsJ,499145.92,0.05
7aGBFt4v7pa9tZ71fikWgXMk5ydp5MqxPP5ZBHBci1Ta,AJ2GBr15umASZo9FMhtTuLeeujEWd69LrjuJEb8qSDSW,498883.06,0.05
2UJcNsbZJVhiyRYs53z7q8xXMv1TKVKaLP2Vyzha8rrp,53PPF2dFWD2WVGyD6vb46w3EPoTo33FoVwYX4M5fomdo,494881.90,0.05
BrAQk7XLSA5uLRmysX4WzQmwpNjhqtdFtv4hL6erL8B4,FrFNHu39ecWwxjnDRrzK2kA7oyeFrrJ9vAmXVj9u4Ydt,493537.08,0.05
4qm7sJy6U3Mx1xJEWa9yhsFKU8NLTvm2MyW3TcnH1WZz,8jxhusJ4MzDx7hEiTKjWpnC8EioCMB4d9vh6PW5t2KCw,488391.47,0.05
4jXEPmvGfUGahxGpu5fQbJR163v1iJ49PKmSX8S7QYVA,YVEShQNH3XCuNdsLt9PqUUDuZd4DLjD1NrdnnVaZYxr,487796.52,0.05
7sxgMBu67jZdPJMav2XpByZnzHcc5EZhNUVKBYq6LAAm,4Q8DAPRxuBxnoPXmqxD4XH3fngy8F8AxjY4NQk5Mhmhk,487062.68,0.05
EquU8S5VnYs1r3LZnDDrR1ao4iHNeCf72y7ZJ16FjmbC,GMrAQkXkLzTCg4jhWgCSgwQutUF7Ei2TjcYYZyPcdYFp,485159.28,0.05
5MpqH1qSFtNue19Apy9so2JkDSdir58BDLnCEVafG7s3,3QJP1J4po4VEaZ7hVbZwXUfKiqQB5fYt1Xv7pS3pkYZz,485043.18,0.05
B3f4w16dvgYGREvT65FTJPsbraCiqS96R1abzzfNeNrQ,4VU4HFPuh9WL9EE7JsfahM5fUKfL5qWH9m7fx4SDxoTt,474147.15,0.05
JECPU7aeNnswnzc5Aq3xzXPy2jptYhMHPBRseBNnF2MS,DTHUwadTNGeToArvNhcshT1XxFGTFATqBvuwV8B2WDXG,469482.13,0.05
CG6boaz7iWfpWDF4d1sTMmGWDaPy9zStMPR9zQ9hdxWN,3hfNTzpZ4YruqHJejNuvjK1gG3HdxpGnE9LE31qaxy3x,468551.27,0.05
AwuA73F9BBGYtBpKkYHkVTtij1ZMDxfKdKH1R331HMuu,C2uhmEpYQrogMTAFMRuRdgEL2ruCPpyqssSzACmWTeV7,466874.01,0.05
3JcQSpDNtjK2ZYdQPYgpoZXt3wLsTuc4fkfJ13t1oHCG,J4THGirvEdMGx5ipJQQLRzRJEK3ksuEtr8mCVKVx8fTg,464242.06,0.05
26VJnf7FgECXq3ziHS3xFGtjA8FNsekxDvftTWpGtvXU,AivHbJDo67hgQSwTHBNS47DzxenQYENW4XmyPGvvPGRH,463614.97,0.05
J68XtCWRpoYPK5nrJEpHqHY9NESYASH4VYk7XHvhAPJ9,4eHwZEDUEzDny5bS9x95jTQeSijs6GDcFtei72FL4T4y,463059.49,0.05
u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,7z3dVWmMmjsYqyu6g7HvLtABi2QgbCizrasXJrjRLHCj,461338.96,0.05
CKq7vW7oE8HrffAgc7fQBkh4Y8o6uKrCw1pyctyXViTy,WAVYm8vWadTU3ohxudmHjSJZo4uXrGivhZusGVDU1rC,460375.11,0.05
CgHJXQLgBCaFv8Wt4WYJadC1pWoa4hyvUbrAGdgjUFr6,kpg7QEtThr7s2YaQNJWmLKZhMcr6UxtgWpwVBPPGGYZ,458244.81,0.05
59m1Jbs2w9aL7Yjsodriym2vL92tQ71pasHCL9ywRsqm,GToLwjr5sP9SSeKEaBVhC6xKqnHg92FJo2MA4w6XfV3R,457256.49,0.05
8u6NxaL2XCMBhdPcarWjDxu2wvTpoRWfwjLem6Cz1Qg3,5yhZR6cQc9G2MEAHy88GuFMRPkB17juUuzn1buM7RJ74,455668.77,0.05
2gERX83zsKUut7dQBcunKDjU7tYhnt8emhfgVGWhqMY9,HEBQaVFcq4nfzjbeeKZdA81dWt4Ga4fUb7a4gJp61De,451000.00,0.05
DGYruME3kwqWhtSeYqWoHhwvNnd2vsQtJt3neoRUbCy6,9zzqtbscjLnJ9eq71UTNcS41YXc3iSRuLggbXujA7oaq,450000.00,0.04
GufER58azJB54Ghwc8ZddDBkkqNyfGZYvtQXPpMj2GU2,5q3MjYMx939nGputNvDyqBmdrDvPPtjyruEFVgJDEjoL,450000.00,0.04
6M18YJAbDPd9YoVrHb5bJvnKb2bVg6TFrrMEsJJnpvHD,3MZ6x8EFxKoPy3dKt4MuUrk15nBfLJ6kM8RPykX2LpUS,450000.00,0.04
2oyQMm6q6GRVjrPx3TnePLUMg42xdf1ZU3Vcs5dna8rU,HGXEite8DHJsNeeMiHxMxJFyzb7REb93KZuw6S8T7nh7,448339.17,0.04
Akjewo4wZopMSQ3fKkGkvLiGpfkcunrWk4nDb9MabpXz,HEomQc2xEVkWZ1cenAnC1NFqS23P6tvCtsaBTiTmhQyX,447576.13,0.04
EFW5CwoiBqxVFdAYrnPMj1GEgoFoHaWaGb4tXtSXsLDV,2CtapwXrRq9jNEaGohx6qE3jYZx7K5bobdtiJLLSZ6xw,442378.22,0.04
H3FnEDbxzk13tKwAEGEUGiq2NvNr2eJGYwD9sADxkFWV,FY8Qaekgg2kMXMWY4G832Gmr6RKhyRCSFpb9oHhNtiSJ,440555.88,0.04
GY1YJFc7BhBqNeBmyiJmbMjGAbEEtFGihYgPFQ5hShfG,EJSGWL75S8NQGfxz1Ygd9ztJwYMHNW4RcF6wd8xZ16D6,430469.95,0.04
4SiNZvrVNdJgWBNH75cHsn1XLJxtdAktdVHdA28Zi3pA,8tM7phs9b8i7FSdufgy3mKRzCAV1ePJagHd3QRFmtVdN,430427.77,0.04
6pdW71Z5Ubk1xxBShMBJtFGVXz24JMQUhCXdPAwu9k84,7h2gThzoexbXux4TJN2tX85zR9qWd2rY26rvgUfFYciB,427833.56,0.04
4Lca6mvFLS2sp3RwsZ1dcpJK2s4ArBvX27kxbZ6U2jCm,2oDAnZ2Kk1amLDs6mFWktdrdTjbBmWJZrYuSNid1uD5S,427141.61,0.04
FfDmfxAFJmUTTFbhQJdxXZHQ2V7gT6hNWEiZ8CR8ARYs,AbVER4fL2RjV2u6FfnnUMqL9BvzL2EqLKap2rLMEtLhj,426707.90,0.04
DUU5cniVxRxWRRKDV44yQb1mbYLntRQAye2EAFyHBr5S,7k3qD2PYjJj1H436r2tk6CEVvpqbMMQNoNe2KBU7JCcT,424292.55,0.04
4bYTrYZN979psSmore2yWtvYFeMXXVWNDWRqurCMvxgm,CMskAwzyhmvM8dfEMgSs6Wd1RgzgGyiTJ9M2am8cQ1NP,423811.04,0.04
3QfksZygmGBa2ozT5cQZ3emB6kJQWrWjNHpufcM1cW2y,62ZKyE7S9Dz4r8rscfGJM2apXZ6KqAXduzkXXBJDXtHU,417822.02,0.04
CiSZXEXFrNTvNCytf5vej5PxxXA58mYPRj1AXLFxCR9E,8nFTD7nLCDpcPzEL1EsdezVaswnUrEetdXBtzgxbgD8k,414950.54,0.04
5VnnDb6r4i8aTw2iNTCiHt4DmbpKnPBZQHNp5QFA3pgs,HxsuqCHDMbU6PFbhTWioaM7K17G4Kx4PsYF5XQXHmqjc,413734.07,0.04
Ghm1WUmXXDsqWKu4PoqhrUbdBFguZMkkzssytdDAyvqu,GNRau2s3FfMCoNDV749wU98KJWxmzTSetnNu4K2MMcW6,412725.55,0.04
8wtmuxsFL2y8a29ak8i5kJr5Tya6hgvhtmfa9rXS1bMz,6e9V4BfhV9cw1qXtNkuMKNSHKpLpvdwB6PDKkNpiJ8nz,410830.13,0.04
9Lg5wzLLAvJF2yXb9XSVHJqAL1rMNTeKGaPh7Gm8bQXo,3Ks66Eu6T9pa5gGXiwf2YndnmYNKSo4Le9JsoQ76YU1Q,409630.94,0.04
637CEi7Yaf4b3gNY56qmv5HdVKU538AZGWWWKyAhddhH,8saxsnwY2PFMpe6erdqy7P4YuTUapyjxFQQodUqW1Bku,408597.60,0.04
BffpuQKevNj289KzYJsJr5e22TrZWkbTxmX9tq8BWpPZ,63tYaDpcYy6eFEXmCqDzknUhjMioc4dsemWQzg7vsCdB,408037.35,0.04
3C6Aa7WumUkMSwpTQMf7oPmviimo1MZY31BNSqo66Uzn,3za4Fv3EosXrBPu6RuXR3aZyX29DR91AotwMAZ8P6JoH,406525.27,0.04
EKjLMBUTn9WziJ4ADzvfWG9SsiGVaCnqg4eSmQ2o4QUc,EYVoimMKj6oE9c5L2sQ22E6AofKdvGosKqm1Dg6hJ2oy,406504.64,0.04
J5hiMFzt8UBns96GFNKWbNPDaouytCtATd8qUKjqBbqz,8Nxjb4fvk9bbXWggati42JnnHC1ksnxhUNTLedKLMwxF,405045.74,0.04
8yEVCQu1n6Ln1RBVDHSUG4BaNGdxMMJsDJkSyMcFFrGn,6oe7P4uoLGQ1VSSMa5WWN7J8bSTcEQfPqvHqr31HEmYX,404404.58,0.04
9mVamdn4QaHNdGzRCYpKRmsWnzKGQ6EjYBsZMNrCwABj,7HFxVNVqpzRAGFwDGRvqSY7GJyAHHgsXH8Gz4X4qurD,403783.39,0.04
HLmc6RC4fRxPESCUvwuJLc6EbkAYyGhxUttMjuK9AcC9,5iBZMGz45WrdxsoiD5AeoV6VqLGHE1T747oApwGdCnNn,403783.36,0.04
9MzGVamWTAr1yUxSMTGEbiusM7XLWeEFE7Yp372QJk2r,AQ2yAr9qgTdAajt7uYAgtqhjop1McSqzcaKCLxVucnH4,402060.38,0.04
Er2hXV9zogYDVvaXmpZEnbtHLzbzX4JFw7TxGb1hQRsC,B1kDtuqHtPPjDPibEF7wc1ynJKiF9cAXYPhX2Rpobrc,401927.04,0.04
8RkZ758QXinvSveFmfWdvf9yRHQ95XDagxHnpAoWjoHv,5wW38Lywo1FbQbu773Nbwb8AFyLab29WU6XhxAG1jeHi,401223.09,0.04
3JkCYLFYSwbAamnt1vujZcQ7333iL9yb7aFBhqmzqjaG,6WpJDn6auN7ch9TKu9LKTWqRjUQSueKjRUiP24T8eL3o,401192.67,0.04
4FMo9mLkouJ1s8748kWEkwtvWTYfi3HDGhVFhUB4hzCX,Ecp1TvuKKnhacvo95xyzjJAt86eRzZkgRGTMgfsQTNB,400580.44,0.04
HSFNechFEHnfoCLVwPnT62p6qt1yB2o64ZkDTnmJBtaM,9cHoBKtscJx1qGwiXpUFkV3T9Y2tMvTmMk2WXvNFZB76,400333.66,0.04
61tNP74HP7EGL5Lhee8ciNbuYc5uLSh6uuyHyvgxLs1s,9S5JDS8adNoufei52X1EkwZnQQfW7C9bgbAFoefXdKS7,400062.43,0.04
7WgBiVkEoSNkZSTaZ3G3fYakiPHYpRXJBgVJYKfoJJS4,7ZLnvpfDj7uGUSb7vaeVg1cRPJgoHa8pankvA46Y39kn,400045.80,0.04
2HJYYR485dWDpgcbSJz2un5eyDq2cCV4a6tW32e4s8L9,Ehei666gSEqz95CSvfeVVA6QAM2znpxbd5GWBfstuWFY,400001.52,0.04
8nNxQ7D4RfNAhxT2NNx9r8XvsaCjrwGRqPgs5HyiL1aj,AeXY7BWRZfDcNhRiqoE5UMdDfsstkRXorZAqARa8eLQM,400000.14,0.04
FnyMQ8ChVnp3YUGzNBD38wvcYmuGtMqeeTh27rBGRWL7,3hW3TMJnSRTdLFYLDgTgQydMzsbb73EpWxspxE2N5p6Z,400000.03,0.04
6bgvJgVWYmwbjr3Yov8BXaRKK5ZPrdPEnQiErSpXT4ku,7dRFgcNzmPUEgXirkKE8JjvjbLTrHf4Wwy3Gj2aR76Mq,400000.00,0.04
65BrF3ZNBR8VzXRohzpz3s1ERnE39bZW7r7w8mMozbF6,2ahqLoYtWEKDp9jT9BxG2gyJBDMnk4a5P9BRKFbVWztB,400000.00,0.04
FtP7LzbUuBgn9DDjbJ7tP8sGzSVd32VNXr6GzRSD7hrk,2W45BWNUGfD75TZG86r16ehmATUzL5sSEu35si9GRLUY,400000.00,0.04
7S9t3GktMP5u7fUXKUzU1YEjyu7gCYkczD7HtbWXCcrK,J56Xin8SeoyaM1KpJTi8GdWd85aov5j19mJk7Diid6T6,400000.00,0.04
FwnNisKFiGcMPF7psmGQigkQQzLc3k9vPtxHhSaC9Ma5,6nSBRDksfy7xJviPGQ8Rkfe3119p9vFuLEh4yzkvJZhZ,397711.91,0.04
DBwCFEkqYD8sHTLgRaPX25SAiJiwa6sFyE8tqZEtPZX3,CSE8BAwSc3zkyXGgc17KPLjd1wytH7aNRjMKiwX7vSh7,394675.45,0.04
6wQP6BEb8iAc4FoywmkEpshZYMeZQRSLPebjntqhEttJ,2pWuP6wiBUnz1z4enCJWHmvaoTFzcfEbZwayFsnAZHi3,393160.73,0.04
CMwcib2239k9j1EabDD38JoJwVwmAEfh7DkzFd2wRXwG,B3LCYRa4U9bJa7xM41N6CN3hLc63kQzKnSEbwtm3Ls4M,392845.03,0.04
2DfYrmdnRE9NJ7k4cvWSiH6xVwuEYfEiMqvTEm6XhHvr,AhrmKYToNSxE3v3xp8sKoRnFk2EEKnkjvhfbtW5Jrn73,391582.48,0.04
As5AKPgLYyQ6zHZDayhujiPUBDiJSUoShbvidx2Rswum,CGasRQcurWTkfED7ryyPajF3eWenydRvMHSbRkhMDmNH,389406.38,0.04
2rXyHU7F2NE6rbSWANDWJoCx1vMiSAuVeWb1pfWt5a98,BifAmqZ3sNT5vAmy948JEqa6UCjKyGYgb32StRcNAech,384543.16,0.04
Bn2hCyWTGnRuTh2CuhH7i4tdj7WoeF8t2mqqnYthKXhJ,Ac4hkPmgwKrfcdhjSoJyUtsZ1QRifS3rQzdnx6nGMDHg,384505.68,0.04
Ge4PKfSgCkytyAMvtjjqVMUwrjC5HWPt7BCtgzuGt7bq,HsUFeaNsMbbsn6k5F6vHBmfydMLxdtWsDAgvRmej2cyK,382342.78,0.04
HADG7Z3ooeK4XhoqaUDcGDUmwDUCUzF2mAxq6BhqJKkb,7HySnKnrLww1gT7NQMGD2mqcRk4pq1UwmB8aBBgtovek,380001.77,0.04
6NSeWWX9LHxV5ZRqufu2cCeoa7ftBD6jkUWR8zVdQrRs,2vVrz6UEv1MDHzpQHKPkTdgyzPSfWRXV45nRc83VyFwR,378899.83,0.04
ByyYzdWTUaEwC4ksE3RTr6Wop2ksPDviunGvBsxPtJbC,Gz3sJcNmzNWyRypdnhMvab6VaRv5AXx4kf6sxvioM1CV,378786.02,0.04
4goHATpHshsMd5C7YLSJk7ZAiJk5eUtL3zEk3mW6zQvd,E7mEwamkaWqLLvzMsY5ABUmndPdj8E4tfji5qF6S4sZi,378054.67,0.04
H7rvhMk3uzk7sBDmJ4u71Um5GThJDxTyadBpx7ME9RgV,3vr5Dq9Hsi2q8NjpN6J6WNUCQo5SZvbnJcMqj7t68q6T,377467.50,0.04
2YAcxoths9kfAAsyJJtUiMGpxw6GYogbnU9qGAKXc1CY,GjCY84Zq22EJatix8wQudmXsVsZyAVTzXmg9LHr31Jqn,377139.43,0.04
E66aQDcm4ZrueEVuF1upDNrqkbLX6QQKVVEM1iZPgui,rE78G5bEbjAx6GBEQg31hcWSrq9kvoC2VynLwroLsFC,374127.49,0.04
Dfcrsd9SnFA7yZaYEx26itvf3J7r3GcK3yqc8JGjTY7L,EnM9VYAHrniFMxLEM2F3FT4WKuWPimns1JsuEiLUZfkR,372221.18,0.04
GYTFJY4dkX4z9XbRNh6JTzohbeDfA4ZwnUg32Gf1Yan2,AhDCSHR7YFUv3rJhAXvaX24TrdtPBdYmCtuj4jE15Pvw,372029.51,0.04
D3A7BKD94MeDHAE19nQPbYRbqLsCU5a6tg7GuX8Dd9f,7v23vA4qBLsCGHPDUaZNuJYuFFM4wbKkQGHq6aYkkJUo,371955.63,0.04
B1ytKFR9GrcD7XNCW3HBDEquV1Q63xr1itqxwnhrydvc,DxWr4UENrEADrnxLYjGd3aLLvMMDC8H6SHNGghZovuZw,371437.80,0.04
5VEsuSbSCtC4q63seAC731AYtJkTcmrJq848uFizHbXJ,8mgaxKu5WS9pECXXJ2ujJhuEswB5Cxibf2My861oXujw,370959.11,0.04
3xmcyaKmuWZpU9586H6FStwjbPA6XuuJ6wwYbBF7hXnK,9oBFBooq8jnhE3SFBZhZgt4KQiyZ8pbfGrTM2oqTi326,370375.52,0.04
8nYB7RDFYorimjBoat9omq7D28nUjnnvedLLoJ8C6ACV,38nGcpdPLSv6sc1m2eRCgT4K6QBhw36XHuZR3ukkte7Q,368537.64,0.04
Auo9yWmMz662Af5C4xFYnqtt2X7NrChGWQeUVN3u3vuW,38SYRHw9B3qLPqanxTzATJGsdFg5saKCULTq4oXeghGf,368001.07,0.04
2mb69VguYoER5dQT3k4BktmU1SR1zR7LJRSDFLxRNqfC,62Jh7mtMvcBvc818CdYDVV61oMLvM6SDAThHaX7QB6xM,366218.82,0.04
BK8NuxMWkAWXGCyx4ypf9QxxYjcd62fbDxi5tt15xikM,FMR1jFTwoAbSbLbE4ctx7eQCujt8gwFcq17TRZLkgRAS,365703.88,0.04
FqT2mZixTrSqnzcAp7knUtorBdfXB8miiikKfT4Jdy8g,2ZZ6kegxrz5yTsdVjxgDBczwTL1wtSZVGwQtzJwqDPHA,365634.38,0.04
9cfF9kFeaWSB73SpR4cNGLMcEZPd2kSiikACL6NKBVQh,DVrCPMiLDEeRzJQvFbw7iCMnnJcsZ5ECjGS7xj3qCYqT,365119.37,0.04
2asPDQfhFZy6TuBVMnioMyoU3ptbpVBF8SiHiUYULB4K,3sTi8Uqe128vCTs6J9FjDUA8NYYTa94JAxNSKdXYwBN6,364159.49,0.04
CHiqDpNd3t7eDoRGZtNTgi9AGAtJQ4XD6EfTmjJcN33G,Gv7uEv4rFaMtPWKkoj3gADEgtstnP7Y4Z4r1JhVQXQWt,361604.86,0.04
Fb6MQiQkWgWgJsUFqjLcP1oHFP8LpcK1uK1kKwWfKtBX,Dj92N99HyHiC1Pg7LwWRhZeu3TuBbbsUgqkeZA4cXiqA,360978.77,0.04
CRfHWA3Z6E6ixebdUJ2XG79ZhZ8JaxDhS99UG93CfzaG,4i9RKiMgn1VTmH9pP5ANqgF7DCo8ZHb4SVopCCLxZ8aC,358392.00,0.04
9VwCtAEVmKb7kMTa4J6sFWAyCrYp8zUMZU2by9Um7VpG,GquLuh7EDHJpgnQ7c8WDxdarNdy1QNqXYmcmS5vud1AV,358277.79,0.04
HRceeEGif6JfpnHFVuF3yPua8RM7oQ8h6qy2eA3cfbJS,Brf1cX3wX6HJcQRCeG4tiyDHV2fM7PAJzrFxVqVQdGCR,357064.60,0.04
6exZtK1K3FAazDyH5JK2EhCaL9QdWYHWFasH173148yt,8x8RqgYVAiCxnhfCdWtjC4ZhWrKEkWabiM7thcHoZxux,354919.11,0.04
9W7QXyADYiHwN9QnrcAoUMfBi2Ena1EZzuVm7zqaAYaR,83jxTSxCnbwSBVDps9HVkw2yUmyjKMH1jNaUCZWmt35,354263.59,0.04
FKFVxdXrQYgwwxfp55cKweZHnPWURsxL1tiDjYqDEdZd,34hF9cBoTgHWrXmFVhE7jSJmNYsHf7WJ1jGVJ597DeGo,353652.82,0.04
Ece8tS511E3P2RfcQPKgtxfYnwTQ8kgBzcNv5PDw5GZL,87ZcN6kZut53usSCrHgmR1uDtDu7GPhS6o7myz44Ktoh,350920.20,0.04
AMwpaG1HRaQ1kc3r7v7JG9ozSB3vm3xV8wV7uENi4dm1,AEonNcEmYi86HZn67TrDt1cZdrPQx8J2mrX8NxRQ4koE,350123.32,0.03
5P2c3jNJ2uj91W6dMBxwCEBAtVBVySiP4TGHf1W8GLi7,gPbz2atZCCEP82rxzBrPjdfNEkKfWCyDP4jsRfxZYbT,349279.38,0.03
CwubQ3DqvBbVsruHCsYGeYyZmWmdg9LdpQ7SnezAq5gR,2fKkDT3bipCJEojkgpsHGGykFDH9AKXxfVf48Ewuh3yi,347330.89,0.03
Fg9ySwkcZGCpAaEuA3ah1u4zQfhbJd14S8TmpoBYiw1F,8w9p8kqtjHHc8hR1JsC7W2wrCnYGQjbB2WpadryD81fa,344934.42,0.03
92374UBKB67cVCRF15yFbwdybsj1ZK48NJNXiHte1Jja,99eRmjrDHMTjhnPuiHc1T5cK7fYLAQMvgrGEL8TJnU2g,344454.72,0.03
GotRasKtnYnNbX4gPsqvxnQHaZTMJ5vbBf3FrqyoSEBz,AEb4GSD14ZZqe5QKr8YnQ9Va3u6zx1o5YpE9h2rxkdHA,343559.86,0.03
5Y6ZTffQ42ukhjVHjkSHqxUMbwRriuABYKtMt53m61dW,5X6HYkir5i1czgTrpEddpMZMddK81DG1wrVtcvZiXJ6f,343162.21,0.03
BSeEFvpP7h57XNk5LY3tyeRKGJPSoiQNNoPnuC9zKy7,DBnPJ8CNDz1P3pTGL3V9xzpXrE14LxH7R5FQAtYnp8a2,340411.13,0.03
