Account,Token Account,Quantity,Percentage
7VqaQjvMi46Hk9xLUuDkw7oRuJcrjhGKSX8HkqRF3RDL,2PDMPJU91fTipdtfZYUJRVyRU9Qtd1Um3wR7f1U2NHJh,544539.364541,0.05
AcSycTPRWFjP6HfzeKdxNSQnubaCpqcryc5mbCydW1uw,2VRkHQNzHqnmF7ituwcpUeMAz7Z5UAFFpXLSLUyXWFdh,541911.056544,0.05
B2Ktp33FLPvYtE3B73q7SVV6LsUgjo2nSqUjEu99szTf,DdCesjFoQiMEJtJP54NxYsBWhXbpkuQPnEDH7Zwa54qz,540932.579974,0.05
D4xt1Qey6THKHcWTxp9kwCojGhGXN4j4pqzzCwk4aiPW,ASGF6WeHkYhDwJzmGa8pbfEuokuaGanuEnTUJN7zyuoA,536834.040195,0.05
D4r6mYwU2raoGLPasjqSWkuJwh7rnRQ41th4XRDKPGF3,FZDFfpNbH8GmKEbzFdbPmQ3YpfYmMLtHV3CdEpRY3Wpz,534607.920345,0.05
3QfksZygmGBa2ozT5cQZ3emB6kJQWrWjNHpufcM1cW2y,62ZKyE7S9Dz4r8rscfGJM2apXZ6KqAXduzkXXBJDXtHU,533658.798275,0.05
B7p9bzbVUPLhkG64Buz5sNu2PZ2w89HxcWkSZ2ErWiuL,DbUcTcwZ3pFKe2umkcCQZ5AhT8Hw3rgy6ULUkSEyy7jA,530000.311334,0.05
9vypsB1JTYWTAC4oRjiLqD5fp665RAJ9zGSbgqRcbCCz,9U2ubfVE6ZjiGSNagEmZYnbc4w6zLTJQ7eJbifMcrowf,524636.638705,0.05
EFW5CwoiBqxVFdAYrnPMj1GEgoFoHaWaGb4tXtSXsLDV,2CtapwXrRq9jNEaGohx6qE3jYZx7K5bobdtiJLLSZ6xw,524055.423022,0.05
G5yS1ipKtWzTF1AyrPHYHm5VqygDKhyfJuFYsQu9m821,7NpGpzNFm4tWw27MgHmF9PWeCzthn9SfRTJMKBAfLs7Z,517006.129847,0.05
Auo9yWmMz662Af5C4xFYnqtt2X7NrChGWQeUVN3u3vuW,38SYRHw9B3qLPqanxTzATJGsdFg5saKCULTq4oXeghGf,516036.621109,0.05
J2ct7VcpJ56cjUfdb7VqyMWaegwo2yYq2uvXXUg4W6Zt,F1AVCpWQdk6JSYr6T3MwLHDbUzyJYTNuzB8byApj8jmV,515000,0.05
FfDmfxAFJmUTTFbhQJdxXZHQ2V7gT6hNWEiZ8CR8ARYs,AbVER4fL2RjV2u6FfnnUMqL9BvzL2EqLKap2rLMEtLhj,514494.764338,0.05
FXFbtsbLEBWCmcrZbT7qGrLqg46kHqdPDtPYc8vioT4e,87RP2coxnBNKVSTwQJ3KAHyiD7bb1ubbMAgBaiExiHbb,510603.361148,0.05
H3FnEDbxzk13tKwAEGEUGiq2NvNr2eJGYwD9sADxkFWV,FY8Qaekgg2kMXMWY4G832Gmr6RKhyRCSFpb9oHhNtiSJ,510424.26006,0.05
GUDsdDWZRY3TRbBf4xH68P7uw5N5Ja2exL2PrQqp1E49,4iKpYXMqztm34zapdrBuAiuYoCP6W9PjbzBCSx67WS3U,508690.450291,0.05
9Us5e61VLadxs7utqFX4QXQV1kRPgKgBv4YY9z9pxqWg,9foScYotQib5jyxXRkAW2ChJF4auX3Zoxk2CbvfvRT8D,507707.262977,0.05
89zsvvwUevFRUjJxNH9JzsStV81fQamsrKWZ382eNDvv,BHtvLnyYt732v7L8XCKQzfpUTF9ues72dWpNjqBz8piA,504131.233848,0.05
BiDHAYvAek3RrZfCMhH8Wuu71tccfYFzUc37W8Vvw9BT,7EfWu5wGQ2Yxh9REBB7RFydom8Kttro8NzuE5br3Fo1P,502649.215541,0.05
6RuqGcPvYkkw2cu2TQufuFLBrYoLqgmq1NoykxoyC1oK,AGSjxQ5EwxrQyDqthhEm7a32xwBvTivzWnvkAqFrkD7B,501632.567217,0.05
4tZnMkyUNmyWMD7tXjSfJQgtqAEiepxwPYZsxb4B7zPs,Dxd2v198J6aefWk1DuwhUGdvAMemK1oGU7p4BMLudzpw,501179.153033,0.05
3EeFFGVFg5eJTRVyVBajuWLAecGQ8j4eWjUn3mqrFPE4,6MTMep4Xpix9hNDygf7Wi1vnT4QpcSwLJJZgHPFDxYtP,500768.644847,0.05
2HJYYR485dWDpgcbSJz2un5eyDq2cCV4a6tW32e4s8L9,Ehei666gSEqz95CSvfeVVA6QAM2znpxbd5GWBfstuWFY,500055.040239,0.05
2vx9Cg9Bx1v1gWptMMLeL2SXedkmSWu6NcAeeN2Rk1Tg,EDgvzAczW4EfN6HQxpVnx9NvQfshf4S4FjbQYA8Ji9jY,500004.926199,0.05
64V7qJKCX56u7WwoSB6tjKAb7qZnsETPnEEDwCGZiZRr,3a4CCuSjSmoebocurXzfEgW1upVFhpxbcZJWw5afkhAQ,500000.859074,0.05
8e29VeRaNdSxGTzZjp4UqzY4hUaBwsawydyZzskyfzSQ,7dsMJkDZajZ2iSoz1dtJKNgsskfqeQnVk9FyfdCuht9J,500000,0.05
GgBSJV44zoTiN61Te1x1Lgs7WYwKnJQj7jZMDedF6T9b,9eowhXjwyHpGSds7zqAyTUGP674bSKpQjNze6xyszqoT,500000,0.05
7aGBFt4v7pa9tZ71fikWgXMk5ydp5MqxPP5ZBHBci1Ta,AJ2GBr15umASZo9FMhtTuLeeujEWd69LrjuJEb8qSDSW,498883.059745,0.05
7BPweGkM9FDZNGiRaabifyLKVNkH3WfpafbH78R8rMx5,TN58YD2hNC4MJMovoY825vZ6b3py6CSNCT1oSpqJZZE,498136.581204,0.05
Er2hXV9zogYDVvaXmpZEnbtHLzbzX4JFw7TxGb1hQRsC,B1kDtuqHtPPjDPibEF7wc1ynJKiF9cAXYPhX2Rpobrc,497874.422562,0.05
BY4StcU9Y2BpgH8quZzorg31EGE4L1rjomN8FNsCBEcx,DGAJNpPBhJ1LWmH1DL6rEbRPyg1u1H3HTn876utqeFjB,496428.032849,0.05
GdL2iCBP9HiewrXyvhZyhh3ZUQGv28swwDTcahNB7EEn,HkZvG27d5Ea6MWN6UQYk5A1rEBf8Eok32N8Nk2Dr8cBd,495889.836283,0.05
2UJcNsbZJVhiyRYs53z7q8xXMv1TKVKaLP2Vyzha8rrp,53PPF2dFWD2WVGyD6vb46w3EPoTo33FoVwYX4M5fomdo,494881.903892,0.05
4ZNX6vfNpY3pvhcM3akG3FpQjhC13i4xaXLfJNppvFG1,9EjU3ynJUw5u8FBQ58nmyCXkkdbvvpYJLpZdTzAcinqF,493252.756652,0.05
9QeLZqyYcFQx6bkNbUnHhGN5sxkQBiszWsux6EZkQ3TE,CkVR72iw5LBu3cucX4fvYfPVo8bb6b7RD3Eyowk8qqCq,491805.593354,0.05
2axeS7ZqzWczarvsdbReBSBkrc5TupXM2m8etxa5Ad7K,CHcT3Rz5nArQqBFbDZUjyXA9UqHcXJmzvGfE7ztMeAE9,489764.440703,0.05
4qm7sJy6U3Mx1xJEWa9yhsFKU8NLTvm2MyW3TcnH1WZz,8jxhusJ4MzDx7hEiTKjWpnC8EioCMB4d9vh6PW5t2KCw,488391.468764,0.05
As5AKPgLYyQ6zHZDayhujiPUBDiJSUoShbvidx2Rswum,CGasRQcurWTkfED7ryyPajF3eWenydRvMHSbRkhMDmNH,488062.950064,0.05
4jXEPmvGfUGahxGpu5fQbJR163v1iJ49PKmSX8S7QYVA,YVEShQNH3XCuNdsLt9PqUUDuZd4DLjD1NrdnnVaZYxr,487796.521613,0.05
7sxgMBu67jZdPJMav2XpByZnzHcc5EZhNUVKBYq6LAAm,4Q8DAPRxuBxnoPXmqxD4XH3fngy8F8AxjY4NQk5Mhmhk,487062.679005,0.05
EquU8S5VnYs1r3LZnDDrR1ao4iHNeCf72y7ZJ16FjmbC,GMrAQkXkLzTCg4jhWgCSgwQutUF7Ei2TjcYYZyPcdYFp,485159.275466,0.05
5EV4N1Vomq3hpf7V2j4wP5vbakbH1kT3VzXdstCyvwkt,JCcDuDL7wLEYBDskVfMXjUdTYf1pFo1pqN41EEvYdoJh,484306.699462,0.05
Ekv2zsMRusnUqY8nLE5iMdy55qvenPQkJ6TYGShM3eCz,7z41hufaWHG4Rv7x675NpKT5DN37FJjofzR1EHSAiDwP,482904.186439,0.05
BffpuQKevNj289KzYJsJr5e22TrZWkbTxmX9tq8BWpPZ,63tYaDpcYy6eFEXmCqDzknUhjMioc4dsemWQzg7vsCdB,480547.822961,0.05
9UufXW8u7oF993xss9BnXvUbCtE1VYn2PbZHscpbkpgd,8Emh2UsmiRqAxPtB32MkcaSb6HREJwCKFThR61wszXyQ,478150.863395,0.05
6WDN3pbfyxHysLo6MjssGWTbVaPakfLhfZoiRMWo6R8Q,ALe7wtmXDUB7LaNKcsUQpwstPMzHMvyg5hLhD4DPn527,477917.307199,0.05
2uet5iTQDKGPfjvauTAnxhxrgNqoq5kDzw2tgAkmjJ3F,2e3boeS1awnECXce5cye6tYowra7bMrGJB9NkSv98rVz,474739.373567,0.05
B3f4w16dvgYGREvT65FTJPsbraCiqS96R1abzzfNeNrQ,4VU4HFPuh9WL9EE7JsfahM5fUKfL5qWH9m7fx4SDxoTt,474147.148026,0.05
tBEiKzGXUpxjccVDg8ptotV5J6w9zL38fLvacZdD7SD,BgLcuDaps5ZAGaZf4obPR9dbxFXq7frfmFNVBtjQDDRy,472000,0.05
7YsDGT479ioMd28HrD3AHcUSSoJxc5XwHc7GnSoENAg,9rz1gthWpXXXZBKKDdJaaUNLQ7ZXootVGJwSubPcKcCt,470685.915285,0.05
CG6boaz7iWfpWDF4d1sTMmGWDaPy9zStMPR9zQ9hdxWN,3hfNTzpZ4YruqHJejNuvjK1gG3HdxpGnE9LE31qaxy3x,468551.271059,0.05
AV1RHDWVg5RjDs7iQFKUjoCxQUJx6BqPCFcLntAWGhw2,CE1H1YrZEKZm1AsxToWb7qVzoHWHbZwy9G63Awmo6hBb,468369.908289,0.05
9FuC7cGMFvQ7wfuhWEfvY2L8jGmNsgBAUrcWCnGs5Sb6,CtNpHaWhK9ZjNYskbtfDHz5rBYUejUuefY1DPfBsmtWu,467943.2285,0.05
Fc1GdcYdtcxRZVCtmEeoAEEYbVJLUZripWPaZ25GsVJ,8LJwxMG85KC6nbK8khQkrVLCbY8hwmrTieLCfh6jEyKo,464526.180513,0.05
59m1Jbs2w9aL7Yjsodriym2vL92tQ71pasHCL9ywRsqm,GToLwjr5sP9SSeKEaBVhC6xKqnHg92FJo2MA4w6XfV3R,462569.775959,0.05
6ZK8mDPSVusp9kbzXAKzhDCNpdRLt4S9LyWL7NiVYDnS,6fz1pg2EXJiQvFCCYFVWHQkRicEDApfPueGyDn6SgcBN,461244.587852,0.05
3JkCYLFYSwbAamnt1vujZcQ7333iL9yb7aFBhqmzqjaG,6WpJDn6auN7ch9TKu9LKTWqRjUQSueKjRUiP24T8eL3o,460434.104238,0.05
CKq7vW7oE8HrffAgc7fQBkh4Y8o6uKrCw1pyctyXViTy,WAVYm8vWadTU3ohxudmHjSJZo4uXrGivhZusGVDU1rC,460375.112062,0.05
86z3mHXVZPteYHDMjCfn86fWx2X3JWKBAfovnAAFf6wW,AsasFtyHnpzFAYLcZpBcQc5UkdU8tpv1f9DL3HRGdC5A,460299.344496,0.05
CgHJXQLgBCaFv8Wt4WYJadC1pWoa4hyvUbrAGdgjUFr6,kpg7QEtThr7s2YaQNJWmLKZhMcr6UxtgWpwVBPPGGYZ,458244.812022,0.05
68hKi9cCkZ6GNSnbatz6XmzJpKH4KSck7zopRaEC9rXg,7jkaxTHbSJFNpKcSAgog5n2aJfUjjLpjcy4TMv2thcmo,456218.478837,0.05
8u6NxaL2XCMBhdPcarWjDxu2wvTpoRWfwjLem6Cz1Qg3,5yhZR6cQc9G2MEAHy88GuFMRPkB17juUuzn1buM7RJ74,455668.772215,0.05
73wn6bxwVeQQt3hCk5AwJbhTiqx1aAHBNWfHPKzJJYXh,9YhJt8wSa8EUwL5zmTxkA7CHVGCxqyPUXHUfNnNo3BJ2,454053.778134,0.05
5NDGWY5ahREkWsiUZhod5XQHZUkqFAcnebTkkDXxy1Ng,D46wVCZ1ELPMGSuxcKBvKAdgwm1nbwZ4Rz4Mr4MK8gPY,453825.721539,0.05
3Jj85exx96ZLDuLBP8qUZ4NJQiyM94nqpzMuoKShPbS8,USiJsp63HdewxMViY7UzocupduGKiKCsQCgsGv5UQvZ,452393.463874,0.05
8oWFR1kpcWEVGFYJcro6GS5yWT1WwgLV21Zg6KMuaPXN,CpuUhJuxrVtofwkdofxJjta11VT2uQ2iui8BoHZuwV3o,452197.635275,0.05
2gERX83zsKUut7dQBcunKDjU7tYhnt8emhfgVGWhqMY9,HEBQaVFcq4nfzjbeeKZdA81dWt4Ga4fUb7a4gJp61De,451000,0.05
DGYruME3kwqWhtSeYqWoHhwvNnd2vsQtJt3neoRUbCy6,9zzqtbscjLnJ9eq71UTNcS41YXc3iSRuLggbXujA7oaq,450000,0.05
6M18YJAbDPd9YoVrHb5bJvnKb2bVg6TFrrMEsJJnpvHD,3MZ6x8EFxKoPy3dKt4MuUrk15nBfLJ6kM8RPykX2LpUS,450000,0.05
63vCFyjpUua4RPUYue3ked5RePo2YKzBzH8EjUvthQEf,AvF4hWnwsPbjDVakeCq7aC2tRKrzUHYXjY7wrQEQ1pih,450000,0.05
8C5CaXwNGt7nfXwvuTaXUcfM1GtCt4W9Xr2zTzUDr2n4,9omKQomVPhrNvTiu6kuzVgATQuvjcyZRmNb1u3N2EZNi,450000,0.05
Hg5aU4SBcDTda5ZBKbYeRnTscFjD5uBVTqMtECiPo2am,4yK98y2PBdUQ5MyLNAKu9GHqhvBGBgcyndCX386p57gE,450000,0.05
FAWpDSh4BmGqwQRgwox5oSGA1Gea2TGn3bH7JzRef4k7,5dSgwF2P7xqGbrUxTfH9eUKmWvhfCuHwuTkGXbaWXF4f,450000,0.05
CwubQ3DqvBbVsruHCsYGeYyZmWmdg9LdpQ7SnezAq5gR,2fKkDT3bipCJEojkgpsHGGykFDH9AKXxfVf48Ewuh3yi,444377.547611,0.04
3dYkgGorhFtApVsXB7bFoFSc33BhGhHqrVo8KF9riHw8,2uAFyvZhyD4CvRLESK6bT1Y9xpJn6amLehTVqY9snpLf,432397.646439,0.04
GY1YJFc7BhBqNeBmyiJmbMjGAbEEtFGihYgPFQ5hShfG,EJSGWL75S8NQGfxz1Ygd9ztJwYMHNW4RcF6wd8xZ16D6,430469.949907,0.04
4SiNZvrVNdJgWBNH75cHsn1XLJxtdAktdVHdA28Zi3pA,8tM7phs9b8i7FSdufgy3mKRzCAV1ePJagHd3QRFmtVdN,430427.769136,0.04
5knsFRo37FTWFBkhcqwKxzuF2fUfR1WMmiCqfQWZZWGn,FbbWhZ7URzJfEydozxeSFZiqcrg3E8mxVNo5Xq1Q6xqR,430040.856781,0.04
4Lca6mvFLS2sp3RwsZ1dcpJK2s4ArBvX27kxbZ6U2jCm,2oDAnZ2Kk1amLDs6mFWktdrdTjbBmWJZrYuSNid1uD5S,427141.612813,0.04
EE7tdZLsUfnvxsDSjabEPnYRMMhhHQk91Bm3JqxERrTQ,GLwcm18jHfvN9Ygnc5hKAGFKW4bHgBoaUhcZipcKnoLX,426929.518097,0.04
4bYTrYZN979psSmore2yWtvYFeMXXVWNDWRqurCMvxgm,CMskAwzyhmvM8dfEMgSs6Wd1RgzgGyiTJ9M2am8cQ1NP,423811.042917,0.04
BJ48sU5EDWKxiVwNNhskNKATUn7nguRsABrhvkX8Eo6m,GtN2bRhJoaip731483DKBMJ8t9tLu7V5XDvSHSCHWU3q,421408.455928,0.04
8eZCDkQkZioBtdGbS8rfg3seVf3eEE9FuDsPyJFLnQQM,EGdkCzjnX6GtwuC8r51PYZNEFCPFZAuMD2TPjziMFUmE,420574.694865,0.04
8Ve48mWiq4jmj9cCYJLftNzemr57k5VGmZjfbDFUYjpv,7SqUouF8Y7ppMpWCMmh3unsBWoQhw7qGmDwumGqmnpiN,420068.999998,0.04
A7hKy5YeNDX3CsYriMqjkrx6HwR45FYAF6WLXwdngVze,6vNSn6rLu2C1yyG9WUKqpHQkWBmKm1m4uxnacbi9nERc,420000,0.04
8wtmuxsFL2y8a29ak8i5kJr5Tya6hgvhtmfa9rXS1bMz,6e9V4BfhV9cw1qXtNkuMKNSHKpLpvdwB6PDKkNpiJ8nz,419771.640592,0.04
5VnnDb6r4i8aTw2iNTCiHt4DmbpKnPBZQHNp5QFA3pgs,HxsuqCHDMbU6PFbhTWioaM7K17G4Kx4PsYF5XQXHmqjc,413734.073054,0.04
Ghm1WUmXXDsqWKu4PoqhrUbdBFguZMkkzssytdDAyvqu,GNRau2s3FfMCoNDV749wU98KJWxmzTSetnNu4K2MMcW6,412725.550968,0.04
6vY4tZsqQGyqVSGFvKZHtC7d5dPqsLihqUKKWrboj1v1,6MTBn66Cg4JmP1Y8fPaqsoaEfsMdiz2ZcyRjvC2jxhuB,412555.484516,0.04
7WgBiVkEoSNkZSTaZ3G3fYakiPHYpRXJBgVJYKfoJJS4,7ZLnvpfDj7uGUSb7vaeVg1cRPJgoHa8pankvA46Y39kn,410045.804848,0.04
9Lg5wzLLAvJF2yXb9XSVHJqAL1rMNTeKGaPh7Gm8bQXo,3Ks66Eu6T9pa5gGXiwf2YndnmYNKSo4Le9JsoQ76YU1Q,409630.93595,0.04
5pTqaQarBH8TptqAQtSPYKKH9jvU9u7AbQDwqUjN1Fy,9Kks2tn8w5MvqjqStRkB93LXGZNHv4dtqdubSJD5meor,409209.923366,0.04
6Z5j9Ya8m576545T9JZwBkpdPVS6xeVtHqBzT8YhNRqv,CLSTeo84tV71YC3x9Z4vbSdxWMCsaadxZoTvXuM2yGZR,408546.858766,0.04
EKjLMBUTn9WziJ4ADzvfWG9SsiGVaCnqg4eSmQ2o4QUc,EYVoimMKj6oE9c5L2sQ22E6AofKdvGosKqm1Dg6hJ2oy,406504.636011,0.04
GRWqbdwRLEyUKJKJfvfYUjxQDcaowTLu3ASBXznB4VKd,EntwCvLasb9YB25krFvad7NQNhPML3iedqoKY6dD85Uq,403709.611215,0.04
9MzGVamWTAr1yUxSMTGEbiusM7XLWeEFE7Yp372QJk2r,AQ2yAr9qgTdAajt7uYAgtqhjop1McSqzcaKCLxVucnH4,402060.377021,0.04
8RkZ758QXinvSveFmfWdvf9yRHQ95XDagxHnpAoWjoHv,5wW38Lywo1FbQbu773Nbwb8AFyLab29WU6XhxAG1jeHi,401223.093595,0.04
6o8frevYJaYG6iYPaVoz7m4CsfodE56PtseW9ezFVpxa,4cSwXFqLRdYzDVMN6f18fBqSMmFDWe3FnYkb8AT9R6oU,400853.366647,0.04
2oyQMm6q6GRVjrPx3TnePLUMg42xdf1ZU3Vcs5dna8rU,HGXEite8DHJsNeeMiHxMxJFyzb7REb93KZuw6S8T7nh7,400251.509002,0.04
8nNxQ7D4RfNAhxT2NNx9r8XvsaCjrwGRqPgs5HyiL1aj,AeXY7BWRZfDcNhRiqoE5UMdDfsstkRXorZAqARa8eLQM,400000.14266,0.04
FnyMQ8ChVnp3YUGzNBD38wvcYmuGtMqeeTh27rBGRWL7,3hW3TMJnSRTdLFYLDgTgQydMzsbb73EpWxspxE2N5p6Z,400000.031822,0.04
65BrF3ZNBR8VzXRohzpz3s1ERnE39bZW7r7w8mMozbF6,2ahqLoYtWEKDp9jT9BxG2gyJBDMnk4a5P9BRKFbVWztB,400000,0.04
AfG1SPqVJGQ6zTGvi3S7cRr7BgffrBMsyrrV6kSRV4uH,9DoF2fKgTsxWE34cwT8KofdiN2ZihLbAHyZwrobVS5qg,400000,0.04
saBoA5QiLrWgHuT5eHwMuEAX7vyw12ohi6HhBn2zWJF,APMJwBdbiFYw7dUixshATRSkSyUgkGvTs4s19QHRgH7m,399816.054075,0.04
FwnNisKFiGcMPF7psmGQigkQQzLc3k9vPtxHhSaC9Ma5,6nSBRDksfy7xJviPGQ8Rkfe3119p9vFuLEh4yzkvJZhZ,397711.913071,0.04
DBwCFEkqYD8sHTLgRaPX25SAiJiwa6sFyE8tqZEtPZX3,CSE8BAwSc3zkyXGgc17KPLjd1wytH7aNRjMKiwX7vSh7,394675.454333,0.04
6wQP6BEb8iAc4FoywmkEpshZYMeZQRSLPebjntqhEttJ,2pWuP6wiBUnz1z4enCJWHmvaoTFzcfEbZwayFsnAZHi3,393160.725434,0.04
5FUYuP4r5rHWj3qaeurezB8xVZUxoDihVx9n4F1KKWwe,3ACvh4GheM8JrWVDBcwBKQ6XT4M9zeSLpm925B2UhjqM,392343.54806,0.04
2DfYrmdnRE9NJ7k4cvWSiH6xVwuEYfEiMqvTEm6XhHvr,AhrmKYToNSxE3v3xp8sKoRnFk2EEKnkjvhfbtW5Jrn73,391582.482474,0.04
637CEi7Yaf4b3gNY56qmv5HdVKU538AZGWWWKyAhddhH,8saxsnwY2PFMpe6erdqy7P4YuTUapyjxFQQodUqW1Bku,390148.869643,0.04
2rXyHU7F2NE6rbSWANDWJoCx1vMiSAuVeWb1pfWt5a98,BifAmqZ3sNT5vAmy948JEqa6UCjKyGYgb32StRcNAech,384543.162497,0.04
Ge4PKfSgCkytyAMvtjjqVMUwrjC5HWPt7BCtgzuGt7bq,HsUFeaNsMbbsn6k5F6vHBmfydMLxdtWsDAgvRmej2cyK,382342.784995,0.04
7w7s48tLAtJs2E7dh2vWF6PMnb7gu3Xapyn2YsFuKjcD,4WpzLUA2dU8cyHBDr4eSmeQXXKtW3pMWChN63xMEGEVb,380643.961096,0.04
31cdNu69kMPALhfswRmsuTSmcQ42BE8BVQmSiNiPYpWT,AMGbgE6yBLcK7EPb1iDAq9iWimybhe3NrfAzBCJZgtNb,380179,0.04
HADG7Z3ooeK4XhoqaUDcGDUmwDUCUzF2mAxq6BhqJKkb,7HySnKnrLww1gT7NQMGD2mqcRk4pq1UwmB8aBBgtovek,380001.76834,0.04
6NSeWWX9LHxV5ZRqufu2cCeoa7ftBD6jkUWR8zVdQrRs,2vVrz6UEv1MDHzpQHKPkTdgyzPSfWRXV45nRc83VyFwR,378899.828597,0.04
4goHATpHshsMd5C7YLSJk7ZAiJk5eUtL3zEk3mW6zQvd,E7mEwamkaWqLLvzMsY5ABUmndPdj8E4tfji5qF6S4sZi,378125.45682,0.04
7Bbr9E9xMBXGUX199oTYdLYDJcFcN9UWqq7mRStJKV2G,F62S4agEUSXuE1VJxFKC5A4KohxdVVXNRFnsrFtJXDvQ,377527.059112,0.04
H7rvhMk3uzk7sBDmJ4u71Um5GThJDxTyadBpx7ME9RgV,3vr5Dq9Hsi2q8NjpN6J6WNUCQo5SZvbnJcMqj7t68q6T,377467.495888,0.04
2YAcxoths9kfAAsyJJtUiMGpxw6GYogbnU9qGAKXc1CY,GjCY84Zq22EJatix8wQudmXsVsZyAVTzXmg9LHr31Jqn,377139.43485,0.04
Dfcrsd9SnFA7yZaYEx26itvf3J7r3GcK3yqc8JGjTY7L,EnM9VYAHrniFMxLEM2F3FT4WKuWPimns1JsuEiLUZfkR,372221.181839,0.04
GYTFJY4dkX4z9XbRNh6JTzohbeDfA4ZwnUg32Gf1Yan2,AhDCSHR7YFUv3rJhAXvaX24TrdtPBdYmCtuj4jE15Pvw,372029.50514,0.04
EDUFoqDHSvgph2YVLnKAoh1NGhqgfzeJP6LrNhvfWPQF,GbiVLvxFTFCoihHbjmqEne5uW4aXeyucoyeZCXURDHy2,371695.770796,0.04
B1ytKFR9GrcD7XNCW3HBDEquV1Q63xr1itqxwnhrydvc,DxWr4UENrEADrnxLYjGd3aLLvMMDC8H6SHNGghZovuZw,371437.803447,0.04
5VEsuSbSCtC4q63seAC731AYtJkTcmrJq848uFizHbXJ,8mgaxKu5WS9pECXXJ2ujJhuEswB5Cxibf2My861oXujw,370959.11227,0.04
3xmcyaKmuWZpU9586H6FStwjbPA6XuuJ6wwYbBF7hXnK,9oBFBooq8jnhE3SFBZhZgt4KQiyZ8pbfGrTM2oqTi326,370375.515786,0.04
7tgsHr7VEnSNPYmkt56z119n23rDMt1GTd72X8oUiUfB,Ap9fCLL6qqCJsYzDPGEiKhJH9wuBKxwDFrTXJuyA9xyR,369546.998341,0.04
8nYB7RDFYorimjBoat9omq7D28nUjnnvedLLoJ8C6ACV,38nGcpdPLSv6sc1m2eRCgT4K6QBhw36XHuZR3ukkte7Q,368537.641782,0.04
Gry8n3nmrwaiHPT1bTm8Be5Zq8hvsrN7VtJNFj3X4Q35,8kaonm9QEmRbT33xU3mJEEAd6GXiyRXuDwif2T2ydXBL,368334.376825,0.04
BK8NuxMWkAWXGCyx4ypf9QxxYjcd62fbDxi5tt15xikM,FMR1jFTwoAbSbLbE4ctx7eQCujt8gwFcq17TRZLkgRAS,365703.882164,0.04
CHiqDpNd3t7eDoRGZtNTgi9AGAtJQ4XD6EfTmjJcN33G,Gv7uEv4rFaMtPWKkoj3gADEgtstnP7Y4Z4r1JhVQXQWt,361604.855054,0.04
9VwCtAEVmKb7kMTa4J6sFWAyCrYp8zUMZU2by9Um7VpG,GquLuh7EDHJpgnQ7c8WDxdarNdy1QNqXYmcmS5vud1AV,358277.788073,0.04
HRceeEGif6JfpnHFVuF3yPua8RM7oQ8h6qy2eA3cfbJS,Brf1cX3wX6HJcQRCeG4tiyDHV2fM7PAJzrFxVqVQdGCR,357064.60066,0.04
3qrrcki43YyZbpkuXFps3SigMhwCuxYCqEhFFJ1z8p9e,BBRcwVFEiiY1fpDBgQBS4HMpiJmmiucYV5xikNZrqDF1,353316.64,0.04
Ez3QPSiu1B2224EjZv9HVHVpZDKN9H3jbAtw89nSpQsC,Dd1yFMDd3d6vuk4pdHgGAKx9V32mhToy7Q62aDpXhVX5,350414.611398,0.04
AMwpaG1HRaQ1kc3r7v7JG9ozSB3vm3xV8wV7uENi4dm1,AEonNcEmYi86HZn67TrDt1cZdrPQx8J2mrX8NxRQ4koE,350123.323366,0.04
FKFVxdXrQYgwwxfp55cKweZHnPWURsxL1tiDjYqDEdZd,34hF9cBoTgHWrXmFVhE7jSJmNYsHf7WJ1jGVJ597DeGo,350052.820792,0.04
GbusigTYyGUQchrWTZunZSboPHgFHw5anSVuYq8hjRDH,J1FFzxoyjDUmme7sE66NE9iSAx9ACembfMX3vsCAt31v,350008.929146,0.04
6cPD7yH3NM89awvBYcyBvghbTyjTyubVGtNY1EpW3xbv,3wcpmnvFADwvitdcy5RZu8tF5zAh7yQ9uEytCXK7dt6M,350000,0.04
3SkFvi984uSmParLJLno7CWLco1kYdF5HZu1hiJJ4pKr,5BEd86Z3arHPMjvnf2E6bZ9A4sUyp7TUxCRWWCiaQWgG,350000,0.04
7zPBNy7mrR3Lsd2X2xpS128v57S5B3Ns1bKQVfuE7V12,9ykDdqR12gYJSo9BMTD1GeqkA4U9RhA6NDXDDXqxjT2T,347013.243755,0.03
49erLV1RgVF3hf2R1iuVfDtHBAS1w3Bdr8KNBTbbnSZE,2fopmz4Cb8QHeK5rm16AkvjPtw2vhYS9xc8ZazLDdmA7,344454.718022,0.03
GotRasKtnYnNbX4gPsqvxnQHaZTMJ5vbBf3FrqyoSEBz,AEb4GSD14ZZqe5QKr8YnQ9Va3u6zx1o5YpE9h2rxkdHA,343559.861949,0.03
CTFpHQxjhc722jXJDYn31Knhz2tnZsBVfuez74gbykED,5NgKYR7mkcUA1bvfT1n7ADzD3GyuHm8mEguDLomk2wtm,343188.90516,0.03
5Y6ZTffQ42ukhjVHjkSHqxUMbwRriuABYKtMt53m61dW,5X6HYkir5i1czgTrpEddpMZMddK81DG1wrVtcvZiXJ6f,343162.205102,0.03
BtS9xYYjKZqmq5SKna7pwhDnWwXF8zipQc8s4kgRD5yz,AUydt3Vp1UzBxonXzqqTf3LCcJgVMTTXsrZEbctue5eR,341934.31174,0.03
