12E3mh8xELaneyt4FJvXp2FSDdrsk3FLdgKHV3Y9uiCs	557986.981222	0.000000	-557986.981222
13QoCdLr4XVwfXhHG24mE8wv4ogYovH3vCwajyJ6Jhcp	121668.607333	121668.607333	0.000000
13X8ecXB9KWjaL8ArvjS6auwBGFd8UZD52wsXWj1H6Hq	130894.997839	130894.997839	0.000000
14ackYRWx1CR5W9KCnk13nzJyoZexgehce4MGwQjWDYu	0.000000	105813.686384	105813.686384
1KKeJG918fVszRF2jJn7sNwzkh7zMaceK7Q6xyVsEe7	1343046.088960	2168124.008960	825077.920000
2264nNZyMiBHGnNrVNmfUFfVmHhxiH9XDiGuTT6wFyo2	121250.914909	121250.914909	0.000000
22FtN9rYXptqt9UbDWj2bhmkPcCDDgU1vsysnmAJ6GxV	0.000000	112617.616668	112617.616668
22gGp75jS3hWCbVd4uLxfs3maQPGNCbTDGbEQpTpyYe3	236008.826209	236008.826209	0.000000
23QVY7RJpaL7P1Y7Jjw3jsmmXTh8Lw2rNJsHXqsQnPr5	162751.860654	162751.860654	0.000000
23chhBkLwHotvhVJtdahcYugrYHRccEnhUYnAPVup9iN	134133.197906	0.000000	-134133.197906
23uVDqPd17fpnwv1ACabnzR42WKSG99YoSMxaTo2kApr	0.000000	440413.795647	440413.795647
24FvQFse8pDqb1mpdJKNai11mc4CpwVmcp5PEs2fePFE	991825.952343	991825.952343	0.000000
25gdmuK3nittrHmMvgZgFCcDhmgeAZpEYHSEy4kfnZ3t	0.000000	120000.809432	120000.809432
25mYnjJ2MXHZH6NvTTdA63JvjgRVcuiaj6MRiEQNs1Dq	1163331.129401	1163331.129401	0.000000
26VJnf7FgECXq3ziHS3xFGtjA8FNsekxDvftTWpGtvXU	586740.680943	586740.680943	0.000000
26gfwKgnm9ZsNWRt4PaMkBNA6a46V6Z2AVNo5qrGnr2H	2152705.911204	1034026.191488	-1118679.719716
27JyT7GkHqceLxBmZ6kS3jnDeq2aPbp55YKf1juNjXDA	651875.710641	0.000000	-651875.710641
27TRtBCA2zVqRJKCH47FyBD4615acnVqAEgZmaNQN42h	600000.000000	600000.000000	0.000000
27TmzK5XB89aGpkBpEJtZYCZ9NnMaap1HvxHF8fBfwG4	600000.000000	600000.000000	0.000000
29ceMB1sExDXsNJK9ghESybFKFZDDnShXZnddXMZgH8t	0.000000	1119723.812446	1119723.812446
2BV4aHMtfLDpjDukc9mSNQoH85jK8Y7aU787K7c7znkR	129871.242251	755066.280656	625195.038405
2BbfX5w76dxVzgpFFJuL2ZzUtUzVfHDcVv9xQoxWKgBR	1017148.130122	1017148.130122	0.000000
2BqxEFe7tve8VpA6tpxhnngkFaNjG8QpVdHpaKyEdmhS	168359.288898	159144.978312	-9214.310586
2CYy9e2xCp4DqiaaELpnibq1Ziz55CLY344SasDcMcG2	200000.000007	200000.000007	0.000000
2CgeV32mpMhRywKeNPYuw5Xqr7x3a2C7Gs8s8zQTQiLi	291121.909461	0.000000	-291121.909461
2D8MZuvSdWQTt1b7om5kv8taVsPQ1DKN5zfrR968Eg6s	230908.940094	0.000000	-230908.940094
2DUxD1aLWGbrGqfgz6tx87V72MFyR9RLaMCRkxJwX22n	178565.607967	0.000000	-178565.607967
2DfYrmdnRE9NJ7k4cvWSiH6xVwuEYfEiMqvTEm6XhHvr	391582.482474	391582.482474	0.000000
2EyxycR8VaLQ9ATtNf8x9yNbCCPCxAwy2QCrKKzbH5kV	136679.598160	125085.936928	-11593.661232
2FZrd2hV9gccB4ajjqW5eXqeHHD4zvR8S827LcwsbcdE	310147.343970	310147.343970	0.000000
2Fr3Vr6ujVi6gC3digwnB6LJBQrgux5gQPMXPEWknMH4	626825.156204	626825.156204	0.000000
2G4xCQg7eR6B75pPRo4BPEKyHcUJ4QARZnR4NFUiVgQ6	0.000000	111118.496784	111118.496784
2GoUrG9JgdoS9oceThTwWR9gddDKwGq1tBJPZttvQSRh	16096015.304980	15096015.304980	-1000000.000000
2HJYYR485dWDpgcbSJz2un5eyDq2cCV4a6tW32e4s8L9	500055.040239	400306.377104	-99748.663135
2HP8pEe7srUYUvffE2N1PoukQNTCWxqXmfteprFZYARC	174736.903764	174736.903764	0.000000
2KvttYnoAnkuvtZKXpTwS1oz9xr7vfbsNXoX9NthWb6V	160000.000000	160000.000000	0.000000
2LMWdzPgVcChMx96cbFCxba8E51t7QVGUhSwioeeqaKH	200000.214856	0.000000	-200000.214856
2M4mRvnJEGkx6xgeV9QcLuZR68oRjXuANcgJmHnjTQBS	143188.825389	139833.367252	-3355.458137
2MTSTrjdHJq5VDENDDL6TUtkqbq3PNGMf8PaUn6BCFaf	151690.249991	0.000000	-151690.249991
2MTjzkoBp3QPnFUm7zScHRRrtPkHX8PunyejUVFYPn7v	142610.970608	142610.970608	0.000000
2MqQ8NEtNEeCu6GV4g12Vs67UvGDdc8BVtFGzCXYVSxt	621675.381419	623309.482407	1634.100988
2NFJWGwBan7UXvhAXhm9fbneot7it6Ab3UibdRQN66EZ	768677.970258	768677.970258	0.000000
2NYLosdQxVfkirVRai5oZxEnrSvVnPdDjWvxhx9tKqJe	120621.334668	120621.334668	0.000000
2PCZiYWnyKFP93yr6FpnuK6pjoYQikpCYGDwaYBZu7qc	0.000000	112172.331755	112172.331755
2PMj3oheQDREE7EKsVGDHgZCkaEdoCQm3HJRAjFcqfHc	229285.632156	250000.000000	20714.367844
2Q1jAvJFD4ktSeid6Vv88gfXGDwfHZAM3DiS6PZ29KE3	263691.690999	263691.690999	0.000000
2QBHPdKnx6YjRx6u2BHjimWtURXxhKyLd4Z6zuUKy2H4	123782.258919	173408.142131	49625.883212
2QQjZXF2hw3GDQn2MBT9TfiKjuecPncUKihUHANBUnbk	0.000000	247000.000000	247000.000000
2QxrAZE3LhcWwcW2mjdxZ1R4RsPppCGdVE8pMPqbSSqy	204262.114352	204262.114352	0.000000
