12E3mh8xELaneyt4FJvXp2FSDdrsk3FLdgKHV3Y9uiCs	557986.980000	557986.981222	0.001222
13QoCdLr4XVwfXhHG24mE8wv4ogYovH3vCwajyJ6Jhcp	121668.610000	121668.607333	-0.002667
13X8ecXB9KWjaL8ArvjS6auwBGFd8UZD52wsXWj1H6Hq	130895.000000	130894.997839	-0.002161
1KKeJG918fVszRF2jJn7sNwzkh7zMaceK7Q6xyVsEe7	0.000000	1343046.088960	1343046.088960
2264nNZyMiBHGnNrVNmfUFfVmHhxiH9XDiGuTT6wFyo2	121250.910000	121250.914909	0.004909
22gGp75jS3hWCbVd4uLxfs3maQPGNCbTDGbEQpTpyYe3	236008.830000	236008.826209	-0.003791
23QVY7RJpaL7P1Y7Jjw3jsmmXTh8Lw2rNJsHXqsQnPr5	162751.860000	162751.860654	0.000654
23chhBkLwHotvhVJtdahcYugrYHRccEnhUYnAPVup9iN	0.000000	134133.197906	134133.197906
24FvQFse8pDqb1mpdJKNai11mc4CpwVmcp5PEs2fePFE	991825.950000	991825.952343	0.002343
25mYnjJ2MXHZH6NvTTdA63JvjgRVcuiaj6MRiEQNs1Dq	1163331.130000	1163331.129401	-0.000599
26VJnf7FgECXq3ziHS3xFGtjA8FNsekxDvftTWpGtvXU	586740.680000	586740.680943	0.000943
26gfwKgnm9ZsNWRt4PaMkBNA6a46V6Z2AVNo5qrGnr2H	2152705.910000	2152705.911204	0.001204
27JyT7GkHqceLxBmZ6kS3jnDeq2aPbp55YKf1juNjXDA	651875.710000	651875.710641	0.000641
27TRtBCA2zVqRJKCH47FyBD4615acnVqAEgZmaNQN42h	600000.000000	600000.000000	0.000000
27TmzK5XB89aGpkBpEJtZYCZ9NnMaap1HvxHF8fBfwG4	600000.000000	600000.000000	0.000000
2BV4aHMtfLDpjDukc9mSNQoH85jK8Y7aU787K7c7znkR	0.000000	129871.242251	129871.242251
2BbfX5w76dxVzgpFFJuL2ZzUtUzVfHDcVv9xQoxWKgBR	1017148.130000	1017148.130122	0.000122
2BqxEFe7tve8VpA6tpxhnngkFaNjG8QpVdHpaKyEdmhS	167339.580000	168359.288898	1019.708898
2CTb7gHRZcJxLY8MDntc6WfpDT1LZYKAFfNsPVz186pV	128108.490000	0.000000	-128108.490000
2CYy9e2xCp4DqiaaELpnibq1Ziz55CLY344SasDcMcG2	200000.000000	200000.000007	0.000007
2CgeV32mpMhRywKeNPYuw5Xqr7x3a2C7Gs8s8zQTQiLi	398705.030000	291121.909461	-107583.120539
2D8MZuvSdWQTt1b7om5kv8taVsPQ1DKN5zfrR968Eg6s	230908.940000	230908.940094	0.000094
2DUxD1aLWGbrGqfgz6tx87V72MFyR9RLaMCRkxJwX22n	178565.610000	178565.607967	-0.002033
2DfYrmdnRE9NJ7k4cvWSiH6xVwuEYfEiMqvTEm6XhHvr	391582.480000	391582.482474	0.002474
2EyxycR8VaLQ9ATtNf8x9yNbCCPCxAwy2QCrKKzbH5kV	136679.600000	136679.598160	-0.001840
2FZrd2hV9gccB4ajjqW5eXqeHHD4zvR8S827LcwsbcdE	310147.340000	310147.343970	0.003970
